NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,P.VOL$,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,T.VOL$,R.DATE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-A2M,2020-12-23,AUD,11.03,104488911.0,2021-04-27,15.7,42.34,85.0,2021-03-22,8.43,26458078.0,-,OPEN,-23.57,-78.0,61.0,-56.0
-,ASX-A2M,2020-12-23,AUD,11.03,104488911.0,2021-04-06,14.42,30.73,74.0,2021-03-22,8.43,26458078.0,-,OPEN,-23.57,-78.0,73.0,-77.0
-,ASX-A2M,2020-12-23,AUD,11.03,104488911.0,2021-04-07,14.37,30.28,73.0,2021-03-22,8.43,26458078.0,-,OPEN,-23.57,-78.0,72.0,-78.0
-,ASX-A2M,2020-12-23,AUD,11.03,104488911.0,2021-12-20,14.85,34.63,24.0,2021-03-22,8.43,26458078.0,-,OPEN,-23.57,-78.0,21.0,-68.0
-,ASX-A2M,2020-12-23,AUD,11.03,104488911.0,2021-06-27,18.47,67.45,91.0,2021-03-22,8.43,26458078.0,-,OPEN,-23.57,-78.0,41.0,-35.0
-,ASX-SZL,2020-12-24,AUD,6.48,1344788.0,2021-01-06,8.75,35.03,679.0,2021-01-06,6.42,3547743.0,-,CLOSED,-0.93,-21.0,85.0,-3.0
-,ASX-SZL,2020-12-24,AUD,6.48,1344788.0,2021-01-06,8.75,35.03,679.0,2021-01-06,6.42,3547743.0,-,CLOSED,-0.93,-21.0,85.0,-3.0
-,ASX-SZL,2020-12-24,AUD,6.48,1344788.0,2021-01-06,8.75,35.03,679.0,2021-01-06,6.42,3547743.0,-,CLOSED,-0.93,-21.0,85.0,-3.0
-,ASX-A2M,2020-12-29,AUD,11.56,62431772.0,2021-10-03,20.17,74.48,68.0,2021-03-22,8.43,26458078.0,-,OPEN,-27.08,-96.0,26.0,-36.0
-,ASX-A2M,2020-12-29,AUD,11.56,62431772.0,2021-09-29,20.86,80.45,74.0,2021-03-22,8.43,26458078.0,-,OPEN,-27.08,-96.0,26.0,-34.0
-,ASX-WEB,2020-12-30,AUD,5.26,20909031.0,2021-11-18,13.26,152.09,119.0,2021-03-22,6.15,13575227.0,2021-08-17,OPEN,16.92,61.0,22.0,11.0
-,ASX-GEM,2020-12-30,AUD,1.2,1205165.0,2021-06-20,1.59,32.5,48.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,-9.17,-33.0,41.0,-28.0
-,ASX-GEM,2020-12-30,AUD,1.2,1205165.0,2021-07-02,1.76,46.67,64.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,-9.17,-33.0,38.0,-20.0
-,ASX-SAR,2020-12-31,AUD,4.75,11194713.0,2021-10-31,7.72,62.53,52.0,2021-02-15,4.69,0.0,-,OPEN,-1.26,-8.0,13.0,-2.0
-,ASX-SAR,2020-12-31,AUD,4.75,11194713.0,2021-10-31,7.72,62.53,52.0,2021-02-15,4.69,0.0,-,OPEN,-1.26,-8.0,13.0,-2.0
-,ASX-CGC,2020-12-31,AUD,4.08,3458207.0,2021-06-17,5.82,42.65,64.0,2021-03-22,4.46,13918242.0,2021-02-22,OPEN,9.31,34.0,41.0,22.0
-,ASX-IGO,2021-01-04,AUD,6.72,26501657.0,2021-11-08,8.98,33.63,28.0,2021-03-22,6.24,12430111.0,2021-08-30,OPEN,-7.14,-27.0,21.0,-21.0
-,ASX-CTD,2021-01-06,AUD,17.2,7379092.0,2021-07-21,23.64,37.44,48.0,2021-03-22,21.0,4350738.0,2021-08-19,OPEN,22.09,87.0,33.0,59.0
-,ASX-S32,2021-01-07,AUD,2.62,62717587.0,2021-08-18,3.58,36.64,41.0,2021-03-22,2.74,27273656.0,2021-08-19,OPEN,4.58,18.0,28.0,13.0
-,ASX-MYX,2021-01-07,AUD,0.35,610908.0,2021-08-04,0.49,40.0,48.0,2021-03-22,0.355,252234.0,2021-02-23,OPEN,1.43,6.0,30.0,4.0
-,ASX-WHC,2021-01-12,AUD,1.6,12911434.0,2021-05-02,2.32,45.0,103.0,2021-03-22,1.755,21514968.0,2021-08-26,OPEN,9.69,41.0,54.0,22.0
-,ASX-CTD,2021-01-13,AUD,16.24,6417366.0,2021-07-28,22.32,37.44,48.0,2021-03-15,22.32,11388904.0,-,CLOSED,37.44,181.0,27.0,100.0
-,ASX-BAP,2021-01-13,AUD,7.88,8986880.0,2021-12-27,10.37,31.6,23.0,2021-03-22,7.44,7591315.0,2021-08-17,OPEN,-5.58,-24.0,17.0,-18.0
-,ASX-SYD,2021-01-14,AUD,6.15,26514458.0,2022-01-05,8.0,30.08,21.0,2021-03-22,6.14,25231022.0,2021-02-23,OPEN,-0.16,-1.0,16.0,-1.0
-,ASX-WHC,2021-01-14,AUD,1.8,32508003.0,2021-06-20,2.62,45.56,73.0,2021-03-22,1.755,21514968.0,2021-08-26,OPEN,-2.5,-11.0,36.0,-5.0
-,ASX-MYX,2021-01-15,AUD,0.35,224347.0,2021-08-19,0.47,34.29,40.0,2021-03-22,0.355,252234.0,2021-02-23,OPEN,1.43,6.0,26.0,4.0
-,ASX-MYX,2021-01-18,AUD,0.36,568409.0,2021-08-15,0.5,38.89,47.0,2021-03-22,0.355,252234.0,2021-02-23,OPEN,-1.39,-6.0,26.0,-4.0
-,ASX-CTD,2021-01-19,AUD,16.18,5631142.0,2021-06-15,21.79,34.67,59.0,2021-03-11,21.79,9466506.0,-,CLOSED,34.67,199.0,30.0,100.0
-,ASX-CTD,2021-01-19,AUD,16.18,5631142.0,2021-08-03,22.24,37.45,48.0,2021-03-15,22.24,11388904.0,-,CLOSED,37.45,201.0,24.0,100.0
-,ASX-CHC,2021-01-19,AUD,13.34,19572848.0,2021-12-05,18.25,36.81,29.0,2021-03-22,12.76,9067881.0,2021-08-20,OPEN,-4.35,-21.0,17.0,-12.0
-,ASX-GEM,2021-01-20,AUD,1.18,1868884.0,2021-07-23,1.73,46.61,64.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,-7.63,-37.0,28.0,-16.0
-,ASX-GEM,2021-01-20,AUD,1.18,1868884.0,2021-07-11,1.56,32.2,47.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,-7.63,-37.0,30.0,-24.0
-,ASX-WEB,2021-01-21,AUD,5.04,16709722.0,2021-12-10,12.71,152.18,119.0,2021-03-22,6.15,13575227.0,2021-08-17,OPEN,22.02,109.0,16.0,14.0
-,ASX-WSA,2021-01-21,AUD,2.93,7149804.0,2021-07-29,4.21,43.69,58.0,2021-03-22,2.06,6745357.0,2021-02-22,OPEN,-29.69,-147.0,27.0,-68.0
-,ASX-SAR,2021-01-21,AUD,5.14,104627741.0,2021-12-12,8.39,63.23,49.0,2021-02-15,4.69,0.0,-,OPEN,-8.75,-105.0,6.0,-14.0
-,ASX-SAR,2021-01-21,AUD,5.14,104627741.0,2021-12-12,8.39,63.23,49.0,2021-02-15,4.69,0.0,-,OPEN,-8.75,-105.0,6.0,-14.0
-,ASX-A2M,2021-01-22,AUD,10.14,30154302.0,2021-10-27,17.69,74.46,67.0,2021-03-22,8.43,26458078.0,-,OPEN,-16.86,-85.0,18.0,-23.0
-,ASX-A2M,2021-01-22,AUD,10.14,30154302.0,2021-10-23,18.3,80.47,74.0,2021-03-22,8.43,26458078.0,-,OPEN,-16.86,-85.0,18.0,-21.0
-,ASX-A2M,2021-01-25,AUD,10.19,17168428.0,2021-10-30,17.78,74.48,68.0,2021-03-22,8.43,26458078.0,-,OPEN,-17.27,-91.0,17.0,-23.0
-,ASX-A2M,2021-01-25,AUD,10.19,17168428.0,2021-10-26,18.39,80.47,74.0,2021-03-22,8.43,26458078.0,-,OPEN,-17.27,-91.0,18.0,-21.0
-,ASX-A2M,2021-01-27,AUD,10.66,60939660.0,2021-08-07,15.94,49.53,65.0,2021-03-22,8.43,26458078.0,-,OPEN,-20.92,-115.0,24.0,-42.0
-,ASX-REA,2021-01-27,AUD,146.5,36590731.0,2021-08-06,205.36,40.18,53.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-8.24,-45.0,24.0,-21.0
-,ASX-REA,2021-01-27,AUD,146.5,36590731.0,2021-06-26,202.83,38.45,65.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-8.24,-45.0,31.0,-21.0
-,ASX-SFR,2021-01-29,AUD,4.78,3451547.0,2022-01-04,16.56,246.44,183.0,2021-03-22,5.75,4167939.0,2021-02-25,OPEN,20.29,116.0,13.0,8.0
-,ASX-WHC,2021-02-01,AUD,1.53,23146795.0,2021-12-06,3.82,149.67,122.0,2021-03-22,1.755,21514968.0,2021-08-26,OPEN,14.71,88.0,14.0,10.0
-,ASX-WSA,2021-02-01,AUD,2.44,7640243.0,2021-09-07,3.83,56.97,66.0,2021-03-22,2.06,6745357.0,2021-02-22,OPEN,-15.57,-93.0,19.0,-27.0
-,ASX-SFR,2021-02-01,AUD,4.81,4695000.0,2022-01-07,16.66,246.36,183.0,2021-03-22,5.75,4167939.0,2021-02-25,OPEN,19.54,117.0,12.0,8.0
-,ASX-MYX,2021-02-02,AUD,0.32,445458.0,2021-12-29,0.44,37.5,29.0,2021-03-22,0.355,252234.0,2021-02-23,OPEN,10.94,67.0,12.0,29.0
-,ASX-SYD,2021-02-02,AUD,5.87,21433855.0,2022-01-18,7.73,31.69,23.0,2021-03-22,6.14,25231022.0,2021-02-23,OPEN,4.6,28.0,12.0,15.0
-,ASX-SFR,2021-02-02,AUD,4.82,3530470.0,2022-01-10,16.64,245.23,181.0,2021-03-22,5.75,4167939.0,2021-02-25,OPEN,19.29,119.0,12.0,8.0
-,ASX-CAR,2021-02-03,AUD,21.25,21596248.0,2022-01-31,27.68,30.26,21.0,2021-03-22,18.5,12305590.0,2021-08-17,OPEN,-12.94,-82.0,11.0,-43.0
-,ASX-REA,2021-02-03,AUD,154.98,36422869.0,2021-07-29,210.29,35.69,51.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-13.26,-84.0,23.0,-37.0
-,ASX-REA,2021-02-03,AUD,154.98,36422869.0,2021-06-08,205.32,32.48,65.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-13.26,-84.0,32.0,-41.0
-,ASX-WEB,2021-02-03,AUD,5.19,29788903.0,2021-11-19,9.94,91.52,80.0,2021-03-22,6.15,13575227.0,2021-08-17,OPEN,18.5,117.0,14.0,20.0
-,ASX-CCP,2021-02-03,AUD,33.58,30973973.0,2021-11-12,44.82,33.47,30.0,2021-03-22,33.5,2754303.0,-,OPEN,-0.24,-2.0,14.0,-1.0
-,ASX-CCP,2021-02-03,AUD,33.58,30973973.0,2021-11-13,43.92,30.79,27.0,2021-03-22,33.5,2754303.0,-,OPEN,-0.24,-2.0,14.0,-1.0
-,ASX-S32,2021-02-04,AUD,2.73,50349808.0,2021-09-15,3.73,36.63,41.0,2021-03-22,2.74,27273656.0,2021-08-19,OPEN,0.37,2.0,17.0,1.0
-,ASX-CGC,2021-02-04,AUD,4.16,6048345.0,2021-08-30,6.54,57.21,70.0,2021-03-22,4.46,13918242.0,2021-02-22,OPEN,7.21,47.0,19.0,13.0
-,ASX-BAP,2021-02-04,AUD,7.94,6738943.0,2022-01-18,10.45,31.61,23.0,2021-03-22,7.44,7591315.0,2021-08-17,OPEN,-6.3,-41.0,11.0,-20.0
-,ASX-GEM,2021-02-04,AUD,1.18,2136517.0,2021-07-16,1.57,33.05,51.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,-7.63,-49.0,24.0,-23.0
-,ASX-SZL,2021-02-05,AUD,8.83,5130786.0,2021-02-22,11.99,35.79,531.0,2021-02-16,11.99,20101494.0,-,CLOSED,35.79,1002.0,53.0,100.0
-,ASX-NAN,2021-02-05,AUD,7.55,7659037.0,2022-01-11,10.78,42.78,32.0,2021-03-22,6.15,1971462.0,2021-02-23,OPEN,-18.54,-123.0,11.0,-43.0
-,ASX-CGC,2021-02-08,AUD,4.2,2435375.0,2021-07-26,5.99,42.62,64.0,2021-03-22,4.46,13918242.0,2021-02-22,OPEN,6.19,43.0,21.0,15.0
-,ASX-NST,2021-02-08,AUD,11.98,77359685.0,2022-02-03,19.7,64.44,45.0,2021-03-22,9.89,66278379.0,2021-08-19,OPEN,-17.45,-122.0,10.0,-27.0
-,ASX-NST,2021-02-10,AUD,12.09,62792609.0,2022-02-05,19.08,57.82,40.0,2021-03-22,9.89,66278379.0,2021-08-19,OPEN,-18.2,-135.0,9.0,-31.0
-,ASX-MYX,2021-02-10,AUD,0.33,1079330.0,2022-01-10,0.45,36.36,27.0,2021-03-22,0.355,252234.0,2021-02-23,OPEN,7.58,56.0,10.0,21.0
-,ASX-A2M,2021-02-16,AUD,10.1,47699543.0,2021-11-21,17.62,74.46,67.0,2021-03-22,8.43,26458078.0,-,OPEN,-16.53,-144.0,10.0,-22.0
-,ASX-WSA,2021-02-16,AUD,2.59,4714284.0,2021-08-24,3.72,43.63,58.0,2021-03-22,2.06,6745357.0,2021-02-22,OPEN,-20.46,-178.0,15.0,-47.0
-,ASX-S32,2021-02-18,AUD,2.72,39122032.0,2021-09-29,3.72,36.76,42.0,2021-03-22,2.74,27273656.0,2021-08-19,OPEN,0.74,7.0,12.0,2.0
-,ASX-CCP,2021-02-19,AUD,33.0,6523846.0,2021-11-26,44.0,33.33,30.0,2021-03-22,33.5,2754303.0,-,OPEN,1.52,15.0,9.0,5.0
-,ASX-NST,2021-02-22,AUD,10.67,72378177.0,2022-02-17,17.55,64.48,45.0,2021-03-22,9.89,66278379.0,2021-08-19,OPEN,-7.31,-77.0,7.0,-11.0
-,ASX-A2M,2021-02-22,AUD,10.53,35895496.0,2021-09-02,15.75,49.57,65.0,2021-03-22,8.43,26458078.0,-,OPEN,-19.94,-209.0,12.0,-40.0
-,ASX-IGO,2021-02-22,AUD,6.99,32742894.0,2021-12-02,9.19,31.47,28.0,2021-03-22,6.24,12430111.0,2021-08-30,OPEN,-10.73,-113.0,8.0,-34.0
-,ASX-WEB,2021-02-22,AUD,5.37,53095709.0,2022-01-11,13.54,152.14,119.0,2021-03-22,6.15,13575227.0,2021-08-17,OPEN,14.53,153.0,7.0,10.0
-,ASX-NST,2021-02-23,AUD,10.85,96197482.0,2022-02-18,17.84,64.42,45.0,2021-03-22,9.89,66278379.0,2021-08-19,OPEN,-8.85,-97.0,6.0,-14.0
-,ASX-WEB,2021-02-23,AUD,5.52,35739240.0,2021-12-02,13.56,145.65,130.0,2021-03-22,6.15,13575227.0,2021-08-17,OPEN,11.41,125.0,8.0,8.0
-,ASX-CNU,2021-02-24,AUD,7.12,1720511.0,2022-01-25,10.07,41.43,31.0,2021-03-22,7.19,2418385.0,-,OPEN,0.98,11.0,7.0,2.0
-,ASX-CNU,2021-02-24,AUD,7.12,1720511.0,2022-01-10,9.55,34.13,27.0,2021-03-22,7.19,2418385.0,-,OPEN,0.98,11.0,7.0,3.0
-,ASX-CGC,2021-02-24,AUD,4.5,18893963.0,2021-09-19,7.07,57.11,70.0,2021-03-22,4.46,13918242.0,2021-02-22,OPEN,-0.89,-10.0,11.0,-2.0
-,ASX-BAP,2021-02-24,AUD,7.04,8345505.0,2021-12-10,9.3,32.1,28.0,2021-03-22,7.44,7591315.0,2021-08-17,OPEN,5.68,65.0,8.0,18.0
-,ASX-NAN,2021-02-25,AUD,6.09,16950169.0,2022-01-27,7.98,31.03,23.0,2021-03-22,6.15,1971462.0,2021-02-23,OPEN,0.99,12.0,6.0,3.0
-,ASX-CNU,2021-02-25,AUD,7.33,9831202.0,2022-01-10,9.82,33.97,27.0,2021-03-22,7.19,2418385.0,-,OPEN,-1.91,-23.0,7.0,-6.0
-,ASX-NXT,2021-02-25,AUD,11.41,31534148.0,2022-01-10,15.11,32.43,26.0,2021-03-22,10.73,7828629.0,2021-02-25,OPEN,-5.96,-72.0,7.0,-18.0
-,ASX-REA,2021-02-25,AUD,142.32,41533829.0,2021-11-21,204.87,43.95,41.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-5.54,-66.0,8.0,-13.0
-,ASX-REA,2021-02-25,AUD,142.32,41533829.0,2021-11-18,203.63,43.08,41.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-5.54,-66.0,8.0,-13.0
-,ASX-GEM,2021-02-25,AUD,1.08,4674538.0,2021-12-04,1.61,49.07,44.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,0.93,11.0,7.0,2.0
-,ASX-GEM,2021-02-25,AUD,1.08,4674538.0,2021-12-13,1.67,54.63,47.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,0.93,11.0,7.0,2.0
-,ASX-SEK,2021-02-25,AUD,26.01,52544284.0,2022-01-18,36.15,38.99,30.0,2021-03-22,27.58,13248025.0,2021-02-23,OPEN,6.04,72.0,6.0,15.0
-,ASX-A2M,2021-02-26,AUD,8.99,115268467.0,2021-08-31,15.06,67.52,91.0,2021-03-22,8.43,26458078.0,-,OPEN,-6.23,-78.0,11.0,-9.0
-,ASX-A2M,2021-02-26,AUD,8.99,115268467.0,2021-07-01,12.8,42.38,85.0,2021-03-22,8.43,26458078.0,-,OPEN,-6.23,-78.0,16.0,-15.0
-,ASX-A2M,2021-02-26,AUD,8.99,115268467.0,2021-06-10,11.75,30.7,74.0,2021-03-22,8.43,26458078.0,-,OPEN,-6.23,-78.0,19.0,-20.0
-,ASX-A2M,2021-02-26,AUD,8.99,115268467.0,2021-06-11,11.71,30.26,73.0,2021-03-22,8.43,26458078.0,-,OPEN,-6.23,-78.0,19.0,-21.0
-,ASX-A2M,2021-02-26,AUD,8.99,115268467.0,2022-02-23,12.1,34.59,24.0,2021-03-22,8.43,26458078.0,-,OPEN,-6.23,-78.0,6.0,-18.0
-,ASX-A2M,2021-02-26,AUD,8.99,115268467.0,2021-12-01,15.68,74.42,67.0,2021-03-22,8.43,26458078.0,-,OPEN,-6.23,-78.0,7.0,-8.0
-,ASX-A2M,2021-02-26,AUD,8.99,115268467.0,2021-11-27,16.22,80.42,74.0,2021-03-22,8.43,26458078.0,-,OPEN,-6.23,-78.0,7.0,-8.0
-,ASX-NST,2021-02-26,AUD,10.21,115219262.0,2022-02-21,16.79,64.45,45.0,2021-03-22,9.89,66278379.0,2021-08-19,OPEN,-3.13,-39.0,6.0,-5.0
-,ASX-BAP,2021-03-01,AUD,6.97,10568081.0,2022-01-16,10.27,47.35,37.0,2021-03-22,7.44,7591315.0,2021-08-17,OPEN,6.74,94.0,6.0,14.0
-,ASX-SEK,2021-03-01,AUD,26.74,33280818.0,2022-01-22,37.17,39.01,30.0,2021-03-22,27.58,13248025.0,2021-02-23,OPEN,3.14,44.0,6.0,8.0
-,ASX-BAP,2021-03-01,AUD,6.97,10568081.0,2021-12-15,9.21,32.14,28.0,2021-03-22,7.44,7591315.0,2021-08-17,OPEN,6.74,94.0,6.0,21.0
-,ASX-REA,2021-03-01,AUD,139.33,37791994.0,2022-01-13,207.38,48.84,39.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-3.52,-49.0,6.0,-7.0
-,ASX-REA,2021-03-01,AUD,139.33,37791994.0,2021-11-25,200.57,43.95,41.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-3.52,-49.0,7.0,-8.0
-,ASX-REA,2021-03-01,AUD,139.33,37791994.0,2021-11-22,199.35,43.08,41.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-3.52,-49.0,7.0,-8.0
-,ASX-REA,2021-03-01,AUD,139.33,37791994.0,2021-10-30,202.7,45.48,47.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-3.52,-49.0,7.0,-8.0
-,ASX-CHC,2021-03-01,AUD,12.52,22307310.0,2022-01-15,17.12,36.74,29.0,2021-03-22,12.76,9067881.0,2021-08-20,OPEN,1.92,27.0,6.0,5.0
-,ASX-BRG,2021-03-01,AUD,28.0,9499224.0,2022-02-26,36.53,30.46,21.0,2021-03-22,27.58,7330654.0,2021-08-13,OPEN,-1.5,-21.0,5.0,-5.0
-,ASX-BRG,2021-03-01,AUD,28.0,9499224.0,2022-02-26,36.53,30.46,21.0,2021-03-22,27.58,7330654.0,2021-08-13,OPEN,-1.5,-21.0,5.0,-5.0
-,ASX-MYX,2021-03-01,AUD,0.28,824678.0,2022-01-29,0.38,35.71,27.0,2021-03-22,0.355,252234.0,2021-02-23,OPEN,26.79,375.0,5.0,75.0
-,ASX-BAP,2021-03-02,AUD,7.02,12724059.0,2021-12-16,9.27,32.05,28.0,2021-03-22,7.44,7591315.0,2021-08-17,OPEN,5.98,89.0,6.0,19.0
-,ASX-A2M,2021-03-02,AUD,9.54,101008242.0,2021-12-01,17.22,80.5,74.0,2021-03-22,8.43,26458078.0,-,OPEN,-11.64,-173.0,6.0,-14.0
-,ASX-REA,2021-03-02,AUD,141.6,31511970.0,2021-11-26,203.83,43.95,41.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-5.06,-75.0,6.0,-12.0
-,ASX-REA,2021-03-02,AUD,141.6,31511970.0,2021-11-23,202.6,43.08,41.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-5.06,-75.0,6.0,-12.0
-,ASX-A2M,2021-03-02,AUD,9.54,101008242.0,2021-12-05,16.64,74.42,67.0,2021-03-22,8.43,26458078.0,-,OPEN,-11.64,-173.0,6.0,-16.0
-,ASX-MYX,2021-03-03,AUD,0.29,1594685.0,2022-01-31,0.39,34.48,26.0,2021-03-22,0.355,252234.0,2021-02-23,OPEN,22.41,353.0,5.0,65.0
-,ASX-BRG,2021-03-03,AUD,28.04,7652593.0,2022-02-28,36.58,30.46,21.0,2021-03-22,27.58,7330654.0,2021-08-13,OPEN,-1.64,-26.0,4.0,-5.0
-,ASX-NST,2021-03-03,AUD,9.92,54114121.0,2022-02-26,16.31,64.42,45.0,2021-03-22,9.89,66278379.0,2021-08-19,OPEN,-0.3,-5.0,4.0,0.0
-,ASX-CCP,2021-03-03,AUD,33.33,4266773.0,2021-12-16,43.61,30.84,27.0,2021-03-22,33.5,2754303.0,-,OPEN,0.51,8.0,6.0,2.0
-,ASX-BRG,2021-03-03,AUD,28.04,7652593.0,2022-02-28,36.58,30.46,21.0,2021-03-22,27.58,7330654.0,2021-08-13,OPEN,-1.64,-26.0,4.0,-5.0
-,ASX-GEM,2021-03-04,AUD,1.04,2514899.0,2021-12-24,1.58,51.92,44.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,4.81,81.0,5.0,9.0
-,ASX-GEM,2021-03-04,AUD,1.04,2514899.0,2021-12-01,1.53,47.12,44.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,4.81,81.0,6.0,10.0
-,ASX-CCP,2021-03-04,AUD,33.05,5661035.0,2021-12-22,44.99,36.13,31.0,2021-03-22,33.5,2754303.0,-,OPEN,1.36,23.0,5.0,4.0
-,ASX-WHC,2021-03-05,AUD,1.66,14760338.0,2021-08-09,2.41,45.18,73.0,2021-03-22,1.755,21514968.0,2021-08-26,OPEN,5.72,103.0,9.0,13.0
-,ASX-CHC,2021-03-08,AUD,12.03,11239858.0,2022-01-17,17.42,44.8,36.0,2021-03-22,12.76,9067881.0,2021-08-20,OPEN,6.07,127.0,4.0,14.0
-,ASX-SEK,2021-03-08,AUD,26.1,22675158.0,2022-01-29,36.28,39.0,30.0,2021-03-22,27.58,13248025.0,2021-02-23,OPEN,5.67,119.0,4.0,15.0
-,ASX-CHC,2021-03-08,AUD,12.03,11239858.0,2022-02-19,15.87,31.92,23.0,2021-03-22,12.76,9067881.0,2021-08-20,OPEN,6.07,127.0,3.0,19.0
-,ASX-NST,2021-03-08,AUD,9.49,72248556.0,2022-02-01,13.03,37.3,28.0,2021-03-22,9.89,66278379.0,2021-08-19,OPEN,4.21,88.0,4.0,11.0
-,ASX-ORE,2021-03-09,AUD,4.35,6668689.0,2021-12-08,5.73,31.72,29.0,2021-03-22,4.83,5170462.0,2021-02-25,OPEN,11.03,253.0,4.0,35.0
-,ASX-SEK,2021-03-09,AUD,26.36,30301743.0,2022-01-30,36.64,39.0,30.0,2021-03-22,27.58,13248025.0,2021-02-23,OPEN,4.63,106.0,3.0,12.0
-,ASX-MYX,2021-03-09,AUD,0.33,3036248.0,2021-10-04,0.46,39.39,47.0,2021-03-22,0.355,252234.0,2021-02-23,OPEN,7.58,174.0,5.0,19.0
-,ASX-REA,2021-03-10,AUD,135.66,30731060.0,2021-12-08,191.82,41.4,38.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-0.91,-23.0,4.0,-2.0
-,ASX-REA,2021-03-10,AUD,135.66,30731060.0,2021-12-04,193.95,42.97,40.0,2021-03-22,134.43,11459216.0,2021-05-06,OPEN,-0.91,-23.0,4.0,-2.0
-,ASX-NXT,2021-03-10,AUD,10.43,18022717.0,2022-01-23,13.81,32.41,26.0,2021-03-22,10.73,7828629.0,2021-02-25,OPEN,2.88,73.0,3.0,9.0
-,ASX-CAR,2021-03-10,AUD,18.26,11376418.0,2022-03-01,27.58,51.04,36.0,2021-03-22,18.5,12305590.0,2021-08-17,OPEN,1.31,33.0,3.0,3.0
-,ASX-NST,2021-03-10,AUD,9.56,51746483.0,2022-02-03,13.12,37.24,28.0,2021-03-22,9.89,66278379.0,2021-08-19,OPEN,3.45,87.0,3.0,9.0
-,ASX-BRG,2021-03-10,AUD,26.25,4455386.0,2022-03-07,34.25,30.48,21.0,2021-03-22,27.58,7330654.0,2021-08-13,OPEN,5.07,128.0,3.0,17.0
-,ASX-BRG,2021-03-10,AUD,26.25,4455386.0,2022-03-07,34.25,30.48,21.0,2021-03-22,27.58,7330654.0,2021-08-13,OPEN,5.07,128.0,3.0,17.0
-,ASX-CCP,2021-03-11,AUD,33.2,9462930.0,2021-12-24,43.44,30.84,27.0,2021-03-22,33.5,2754303.0,-,OPEN,0.9,25.0,3.0,3.0
-,ASX-GEM,2021-03-11,AUD,1.03,1555875.0,2021-12-08,1.52,47.57,44.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,5.83,163.0,3.0,12.0
-,ASX-GEM,2021-03-11,AUD,1.03,1555875.0,2021-12-31,1.56,51.46,44.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,5.83,163.0,3.0,11.0
-,ASX-BRG,2021-03-11,AUD,26.53,5351446.0,2022-03-08,34.61,30.46,21.0,2021-03-22,27.58,7330654.0,2021-08-13,OPEN,3.96,111.0,2.0,13.0
-,ASX-BRG,2021-03-11,AUD,26.53,5351446.0,2022-03-08,34.61,30.46,21.0,2021-03-22,27.58,7330654.0,2021-08-13,OPEN,3.96,111.0,2.0,13.0
-,ASX-GEM,2021-03-12,AUD,1.05,1229236.0,2021-12-09,1.55,47.62,44.0,2021-03-22,1.09,2291689.0,2021-02-23,OPEN,3.81,120.0,3.0,8.0
-,ASX-NXT,2021-03-12,AUD,10.52,18176119.0,2022-01-25,13.93,32.41,26.0,2021-03-22,10.73,7828629.0,2021-02-25,OPEN,2.0,63.0,3.0,6.0
-,ASX-WSA,2021-03-12,AUD,2.12,10965952.0,2021-09-30,3.11,46.7,58.0,2021-03-22,2.06,6745357.0,2021-02-22,OPEN,-2.83,-89.0,4.0,-6.0
-,ASX-SZL,2021-03-12,AUD,8.0,4616936.0,2021-06-10,13.62,70.25,197.0,2021-03-22,8.17,4315492.0,2021-02-25,OPEN,2.12,67.0,9.0,3.0
-,ASX-SZL,2021-03-12,AUD,8.0,4616936.0,2021-06-03,11.78,47.25,143.0,2021-03-22,8.17,4315492.0,2021-02-25,OPEN,2.12,67.0,10.0,4.0
-,ASX-WSA,2021-03-12,AUD,2.12,10965952.0,2021-10-16,3.33,57.08,66.0,2021-03-22,2.06,6745357.0,2021-02-22,OPEN,-2.83,-89.0,4.0,-5.0
